Airline,Source,Destination,Duration,Total stops,Price,Date
British Airways,NYC,PAR,12h 30m ,1 stop ,"1,439 SAR ",22-03-2022
American Airlines,NYC,PAR,12h 40m ,1 stop ,"1,439 SAR ",22-03-2022
British Airways,NYC,PAR,12h 50m ,1 stop ,"1,439 SAR ",22-03-2022
American Airlines,NYC,PAR,13h 45m ,1 stop ,"1,439 SAR ",22-03-2022
American Airlines,NYC,PAR,14h 30m ,1 stop ,"1,439 SAR ",22-03-2022
American Airlines,NYC,PAR,14h 45m ,1 stop ,"1,439 SAR ",22-03-2022
Delta,NYC,PAR,9h 40m ,1 stop ,"1,442 SAR ",22-03-2022
Delta,NYC,PAR,10h 10m ,1 stop ,"1,442 SAR ",22-03-2022
Delta,NYC,PAR,10h 15m ,1 stop ,"1,442 SAR ",22-03-2022
Delta,NYC,PAR,10h 15m ,1 stop ,"1,442 SAR ",22-03-2022
Delta,NYC,PAR,10h 20m ,1 stop ,"1,442 SAR ",22-03-2022
Delta,NYC,PAR,11h 05m ,1 stop ,"1,442 SAR ",22-03-2022
Delta,NYC,PAR,11h 45m ,1 stop ,"1,442 SAR ",22-03-2022
Delta,NYC,PAR,12h 10m ,1 stop ,"1,442 SAR ",22-03-2022
Delta,NYC,PAR,12h 25m ,1 stop ,"1,442 SAR ",22-03-2022
Delta,NYC,PAR,12h 40m ,1 stop ,"1,442 SAR ",22-03-2022
Delta,NYC,PAR,13h 15m ,1 stop ,"1,442 SAR ",22-03-2022
Delta,NYC,PAR,13h 45m ,1 stop ,"1,442 SAR ",22-03-2022
Air France,NYC,PAR,10h 15m ,1 stop ,"1,443 SAR ",22-03-2022
Virgin Atlantic,NYC,PAR,10h 24m ,1 stop ,"1,450 SAR ",22-03-2022
Virgin Atlantic,NYC,PAR,10h 50m ,1 stop ,"1,450 SAR ",22-03-2022
Virgin Atlantic,NYC,PAR,11h 25m ,1 stop ,"1,450 SAR ",22-03-2022
Virgin Atlantic,NYC,PAR,12h 49m ,1 stop ,"1,450 SAR ",22-03-2022
Virgin Atlantic,NYC,PAR,13h 50m ,1 stop ,"1,450 SAR ",22-03-2022
Virgin Atlantic,NYC,PAR,14h 05m ,1 stop ,"1,450 SAR ",22-03-2022
Austrian Airlines,NYC,PAR,14h 55m ,1 stop ,"1,455 SAR ",22-03-2022
"American Airlines, Finnair",NYC,PAR,14h 15m ,1 stop ,"1,465 SAR ",22-03-2022
"American Airlines, Finnair",NYC,PAR,14h 30m ,1 stop ,"1,465 SAR ",22-03-2022
KLM,NYC,PAR,11h 10m ,1 stop ,"1,475 SAR ",22-03-2022
KLM,NYC,PAR,12h 40m ,1 stop ,"1,475 SAR ",22-03-2022
KLM,NYC,PAR,13h 05m ,1 stop ,"1,475 SAR ",22-03-2022
KLM,NYC,PAR,13h 45m ,1 stop ,"1,475 SAR ",22-03-2022
Lufthansa,NYC,PAR,10h 05m ,1 stop ,"1,488 SAR ",22-03-2022
Lufthansa,NYC,PAR,10h 10m ,1 stop ,"1,488 SAR ",22-03-2022
Lufthansa,NYC,PAR,11h 35m ,1 stop ,"1,488 SAR ",22-03-2022
Lufthansa,NYC,PAR,12h 30m ,1 stop ,"1,488 SAR ",22-03-2022
Lufthansa,NYC,PAR,13h 15m ,1 stop ,"1,488 SAR ",22-03-2022
"American Airlines, Finnair",NYC,PAR,13h 20m ,1 stop ,"1,495 SAR ",22-03-2022
United Airlines,NYC,PAR,11h 50m ,1 stop ,"1,497 SAR ",22-03-2022
British Airways,NYC,PAR,13h 20m ,1 stop ,"1,497 SAR ",22-03-2022
Air Canada,NYC,PAR,19h 29m ,1 stop ,"1,352 SAR ",22-03-2022
"LEVEL, Vueling",NYC,PAR,19h 55m ,1 stop ,"1,352 SAR ",22-03-2022
United Airlines,NYC,PAR,19h 50m ,1 stop ,"1,358 SAR ",22-03-2022
SWISS,NYC,PAR,18h 00m ,1 stop ,"1,393 SAR ",22-03-2022
SWISS,NYC,PAR,18h 50m ,1 stop ,"1,393 SAR ",22-03-2022
SWISS,NYC,PAR,18h 55m ,1 stop ,"1,393 SAR ",22-03-2022
TAP AIR PORTUGAL,NYC,PAR,20h 00m ,1 stop ,"1,396 SAR ",22-03-2022
Iberia,NYC,PAR,17h 10m ,1 stop ,"1,411 SAR ",22-03-2022
American Airlines,NYC,PAR,17h 50m ,1 stop ,"1,411 SAR ",22-03-2022
Iberia,NYC,PAR,19h 05m ,1 stop ,"1,411 SAR ",22-03-2022
Iberia,NYC,PAR,20h 05m ,1 stop ,"1,411 SAR ",22-03-2022
Lufthansa,NYC,PAR,17h 50m ,1 stop ,"1,417 SAR ",22-03-2022
Lufthansa,NYC,PAR,18h 25m ,1 stop ,"1,417 SAR ",22-03-2022
Lufthansa,NYC,PAR,19h 45m ,1 stop ,"1,417 SAR ",22-03-2022
Lufthansa,NYC,PAR,20h 10m ,1 stop ,"1,417 SAR ",22-03-2022
Lufthansa,NYC,PAR,17h 05m ,1 stop ,"1,425 SAR ",22-03-2022
Lufthansa,NYC,PAR,20h 25m ,1 stop ,"1,425 SAR ",22-03-2022
Iberia,NYC,PAR,17h 50m ,1 stop ,"1,430 SAR ",22-03-2022
Iberia,NYC,PAR,17h 10m ,1 stop ,"1,437 SAR ",22-03-2022
Virgin Atlantic,NYC,PAR,16h 04m ,1 stop ,"1,450 SAR ",22-03-2022
Virgin Atlantic,NYC,PAR,16h 55m ,1 stop ,"1,450 SAR ",22-03-2022
Virgin Atlantic,NYC,PAR,17h 05m ,1 stop ,"1,450 SAR ",22-03-2022
Virgin Atlantic,NYC,PAR,18h 25m ,1 stop ,"1,450 SAR ",22-03-2022
Austrian Airlines,NYC,PAR,19h 20m ,1 stop ,"1,455 SAR ",22-03-2022
"American Airlines, Finnair",NYC,PAR,16h 10m ,1 stop ,"1,465 SAR ",22-03-2022
"American Airlines, Finnair",NYC,PAR,13h 50m ,1 stop ,"1,495 SAR ",22-03-2022
"American Airlines, Finnair",NYC,PAR,14h 20m ,1 stop ,"1,495 SAR ",22-03-2022
"American Airlines, Finnair",NYC,PAR,15h 45m ,1 stop ,"1,495 SAR ",22-03-2022
"American Airlines, Finnair",NYC,PAR,15h 50m ,1 stop ,"1,495 SAR ",22-03-2022
"American Airlines, Finnair",NYC,PAR,16h 10m ,1 stop ,"1,495 SAR ",22-03-2022
"American Airlines, Finnair",NYC,PAR,16h 50m ,1 stop ,"1,495 SAR ",22-03-2022
"American Airlines, Finnair",NYC,PAR,17h 50m ,1 stop ,"1,495 SAR ",22-03-2022
British Airways,NYC,PAR,16h 50m ,1 stop ,"1,497 SAR ",22-03-2022
Aeroflot,NYC,PAR,17h 00m ,1 stop ,"1,507 SAR ",22-03-2022
Finnair,NYC,PAR,12h 20m ,1 stop ,"1,537 SAR ",22-03-2022
Finnair,NYC,PAR,16h 35m ,1 stop ,"1,537 SAR ",22-03-2022
Icelandair,NYC,PAR,10h 30m ,1 stop ,"1,610 SAR ",22-03-2022
Icelandair,NYC,PAR,10h 35m ,1 stop ,"1,610 SAR ",22-03-2022
Air France,NYC,PAR,12h 20m ,1 stop ,"1,650 SAR ",22-03-2022
SAS,NYC,PAR,18h 55m ,1 stop ,"1,651 SAR ",22-03-2022
Aeroflot,NYC,PAR,17h 40m ,1 stop ,"1,662 SAR ",22-03-2022
Royal Air Maroc,NYC,PAR,13h 15m ,1 stop ,"1,663 SAR ",22-03-2022
Royal Air Maroc,NYC,PAR,14h 50m ,1 stop ,"1,663 SAR ",22-03-2022
Royal Air Maroc,NYC,PAR,15h 10m ,1 stop ,"1,663 SAR ",22-03-2022
Royal Air Maroc,NYC,PAR,19h 30m ,1 stop ,"1,663 SAR ",22-03-2022
SAS,NYC,PAR,19h 35m ,1 stop ,"1,672 SAR ",22-03-2022
SWISS,NYC,PAR,13h 55m ,1 stop ,"1,674 SAR ",22-03-2022
SWISS,NYC,PAR,11h 35m ,1 stop ,"1,705 SAR ",22-03-2022
SWISS,NYC,PAR,9h 45m ,1 stop ,"1,712 SAR ",22-03-2022
SWISS,NYC,PAR,11h 25m ,1 stop ,"1,712 SAR ",22-03-2022
Aer Lingus,NYC,PAR,9h 35m ,1 stop ,"1,768 SAR ",22-03-2022
Aer Lingus,NYC,PAR,9h 40m ,1 stop ,"1,768 SAR ",22-03-2022
Lufthansa,NYC,PAR,11h 10m ,1 stop ,"1,938 SAR ",22-03-2022
Lufthansa,NYC,PAR,20h 35m ,1 stop ,"1,938 SAR ",22-03-2022
American Airlines,NYC,PAR,12h 50m ,1 stop ,"1,995 SAR ",22-03-2022
"Lufthansa, Ryanair",NYC,PAR,19h 00m ,2 stops ,982 SAR ,22-03-2022
"Lufthansa, Ryanair",NYC,PAR,19h 00m ,2 stops ,982 SAR ,22-03-2022
"Vueling, Ryanair",NYC,PAR,16h 15m ,2 stops ,"1,001 SAR ",22-03-2022
"Vueling, Ryanair",NYC,PAR,20h 15m ,2 stops ,"1,015 SAR ",22-03-2022
"Lufthansa, easyJet",NYC,PAR,18h 05m ,2 stops ,"1,040 SAR ",22-03-2022
"Lufthansa, Ryanair",NYC,PAR,18h 10m ,2 stops ,"1,058 SAR ",22-03-2022
"Vueling, easyJet",NYC,PAR,15h 20m ,2 stops ,"1,063 SAR ",22-03-2022
"SWISS, Iberia Express",NYC,PAR,19h 55m ,2 stops ,"1,087 SAR ",22-03-2022
"SWISS, Vueling",NYC,PAR,16h 40m ,2 stops ,"1,116 SAR ",22-03-2022
"Lufthansa, easyJet",NYC,PAR,17h 15m ,2 stops ,"1,117 SAR ",22-03-2022
"SWISS, Vueling",NYC,PAR,14h 55m ,2 stops ,"1,265 SAR ",22-03-2022
United Airlines,NYC,PAR,11h 45m ,2 stops ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,11h 55m ,1 stop ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,12h 45m ,2 stops ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,12h 55m ,1 stop ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,12h 59m ,2 stops ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,13h 13m ,2 stops ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,13h 45m ,2 stops ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,13h 45m ,2 stops ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,13h 55m ,1 stop ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,14h 45m ,2 stops ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,14h 45m ,2 stops ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,14h 55m ,1 stop ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,14h 55m ,2 stops ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,15h 42m ,2 stops ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,15h 45m ,2 stops ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,15h 55m ,2 stops ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,16h 15m ,2 stops ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,16h 20m ,2 stops ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,16h 45m ,2 stops ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,16h 55m ,1 stop ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,16h 55m ,2 stops ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,17h 16m ,2 stops ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,17h 21m ,2 stops ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,18h 55m ,1 stop ,"1,358 SAR ",22-03-2022
"TAP AIR PORTUGAL, Ryanair",NYC,PAR,17h 55m ,2 stops ,"1,386 SAR ",22-03-2022
American Airlines,NYC,PAR,16h 56m ,2 stops ,"1,434 SAR ",22-03-2022
American Airlines,NYC,PAR,18h 06m ,2 stops ,"1,434 SAR ",22-03-2022
American Airlines,NYC,PAR,18h 25m ,2 stops ,"1,434 SAR ",22-03-2022
American Airlines,NYC,PAR,19h 35m ,2 stops ,"1,434 SAR ",22-03-2022
American Airlines,NYC,PAR,19h 44m ,2 stops ,"1,434 SAR ",22-03-2022
American Airlines,NYC,PAR,20h 01m ,2 stops ,"1,434 SAR ",22-03-2022
American Airlines,NYC,PAR,20h 15m ,2 stops ,"1,434 SAR ",22-03-2022
American Airlines,NYC,PAR,20h 54m ,2 stops ,"1,434 SAR ",22-03-2022
American Airlines,NYC,PAR,14h 00m ,2 stops ,"1,439 SAR ",22-03-2022
American Airlines,NYC,PAR,14h 25m ,2 stops ,"1,439 SAR ",22-03-2022
American Airlines,NYC,PAR,14h 46m ,2 stops ,"1,439 SAR ",22-03-2022
American Airlines,NYC,PAR,15h 00m ,2 stops ,"1,439 SAR ",22-03-2022
American Airlines,NYC,PAR,15h 25m ,2 stops ,"1,439 SAR ",22-03-2022
American Airlines,NYC,PAR,15h 29m ,2 stops ,"1,439 SAR ",22-03-2022
American Airlines,NYC,PAR,15h 45m ,2 stops ,"1,439 SAR ",22-03-2022
American Airlines,NYC,PAR,15h 46m ,2 stops ,"1,439 SAR ",22-03-2022
American Airlines,NYC,PAR,15h 56m ,2 stops ,"1,439 SAR ",22-03-2022
American Airlines,NYC,PAR,16h 00m ,2 stops ,"1,439 SAR ",22-03-2022
American Airlines,NYC,PAR,21h 00m ,2 stops ,"1,439 SAR ",22-03-2022
American Airlines,NYC,PAR,19h 16m ,2 stops ,"1,448 SAR ",22-03-2022
Air Canada,NYC,PAR,13h 00m ,2 stops ,"1,492 SAR ",22-03-2022
Air Canada,NYC,PAR,13h 10m ,2 stops ,"1,492 SAR ",22-03-2022
Air Canada,NYC,PAR,13h 30m ,2 stops ,"1,492 SAR ",22-03-2022
Air Canada,NYC,PAR,13h 35m ,2 stops ,"1,492 SAR ",22-03-2022
Air Canada,NYC,PAR,14h 30m ,2 stops ,"1,492 SAR ",22-03-2022
Air Canada,NYC,PAR,14h 30m ,2 stops ,"1,492 SAR ",22-03-2022
SWISS,NYC,PAR,12h 05m ,2 stops ,"1,520 SAR ",22-03-2022
SWISS,NYC,PAR,16h 20m ,2 stops ,"1,520 SAR ",22-03-2022
SWISS,NYC,PAR,16h 20m ,2 stops ,"1,520 SAR ",22-03-2022
SWISS,NYC,PAR,16h 20m ,2 stops ,"1,520 SAR ",22-03-2022
SWISS,NYC,PAR,17h 30m ,2 stops ,"1,520 SAR ",22-03-2022
SWISS,NYC,PAR,17h 30m ,2 stops ,"1,520 SAR ",22-03-2022
SWISS,NYC,PAR,17h 30m ,2 stops ,"1,520 SAR ",22-03-2022
SWISS,NYC,PAR,17h 30m ,2 stops ,"1,520 SAR ",22-03-2022
SWISS,NYC,PAR,20h 20m ,2 stops ,"1,520 SAR ",22-03-2022
SWISS,NYC,PAR,20h 20m ,2 stops ,"1,520 SAR ",22-03-2022
SWISS,NYC,PAR,20h 20m ,2 stops ,"1,520 SAR ",22-03-2022
American Airlines,NYC,PAR,15h 10m ,2 stops ,"1,582 SAR ",22-03-2022
American Airlines,NYC,PAR,15h 10m ,2 stops ,"1,582 SAR ",22-03-2022
American Airlines,NYC,PAR,18h 05m ,2 stops ,"1,582 SAR ",22-03-2022
American Airlines,NYC,PAR,18h 05m ,2 stops ,"1,582 SAR ",22-03-2022
SWISS,NYC,PAR,12h 30m ,2 stops ,"1,748 SAR ",22-03-2022
Austrian Airlines,NYC,PAR,15h 10m ,2 stops ,"1,815 SAR ",22-03-2022
Austrian Airlines,NYC,PAR,19h 35m ,2 stops ,"1,815 SAR ",22-03-2022
Austrian Airlines,NYC,PAR,15h 10m ,2 stops ,"1,817 SAR ",22-03-2022
Austrian Airlines,NYC,PAR,19h 35m ,2 stops ,"1,817 SAR ",22-03-2022
Austrian Airlines,NYC,PAR,14h 20m ,2 stops ,"1,832 SAR ",22-03-2022
Austrian Airlines,NYC,PAR,15h 05m ,2 stops ,"1,832 SAR ",22-03-2022
Austrian Airlines,NYC,PAR,18h 45m ,2 stops ,"1,832 SAR ",22-03-2022
Austrian Airlines,NYC,PAR,19h 30m ,2 stops ,"1,832 SAR ",22-03-2022
Austrian Airlines,NYC,PAR,19h 30m ,2 stops ,"1,832 SAR ",22-03-2022
Turkish Airlines,NYC,PAR,14h 30m ,1 stop ,"2,111 SAR ",22-03-2022
Turkish Airlines,NYC,PAR,17h 35m ,1 stop ,"2,111 SAR ",22-03-2022
Delta,NYC,PAR,11h 10m ,1 stop ,"2,203 SAR ",22-03-2022
Air Europa,NYC,PAR,17h 50m ,1 stop ,"2,312 SAR ",22-03-2022
United Airlines,NYC,PAR,15h 55m ,1 stop ,"2,336 SAR ",22-03-2022
United Airlines,NYC,PAR,15h 45m ,1 stop ,"2,384 SAR ",22-03-2022
Aer Lingus,NYC,PAR,13h 00m ,1 stop ,"2,438 SAR ",22-03-2022
Aer Lingus,NYC,PAR,20h 20m ,1 stop ,"2,462 SAR ",22-03-2022
Aer Lingus,NYC,PAR,17h 00m ,1 stop ,"2,567 SAR ",22-03-2022
Aer Lingus,NYC,PAR,20h 40m ,1 stop ,"2,567 SAR ",22-03-2022
Aer Lingus,NYC,PAR,9h 55m ,1 stop ,"2,595 SAR ",22-03-2022
Aer Lingus,NYC,PAR,13h 20m ,1 stop ,"2,619 SAR ",22-03-2022
Aeromexico,NYC,PAR,19h 25m ,1 stop ,"3,275 SAR ",22-03-2022
United Airlines,NYC,PAR,15h 45m ,2 stops ,"1,358 SAR ",22-03-2022
United Airlines,NYC,PAR,16h 25m ,2 stops ,"1,358 SAR ",22-03-2022
American Airlines,NYC,PAR,15h 00m ,2 stops ,"1,439 SAR ",22-03-2022
American Airlines,NYC,PAR,20h 00m ,2 stops ,"1,439 SAR ",22-03-2022
SWISS,NYC,PAR,20h 20m ,2 stops ,"1,495 SAR ",22-03-2022
"Air Canada, Ryanair",NYC,PAR,19h 50m ,3 stops ,"1,586 SAR ",22-03-2022
"Air Canada, Ryanair",NYC,PAR,17h 30m ,3 stops ,"2,059 SAR ",22-03-2022
Multiple Airlines,NYC,PAR,20h 05m ,3 stops ,"2,152 SAR ",22-03-2022
United Airlines,NYC,PAR,14h 45m ,2 stops ,"2,214 SAR ",22-03-2022
United Airlines,NYC,PAR,16h 25m ,2 stops ,"2,214 SAR ",22-03-2022
United Airlines,NYC,PAR,14h 41m ,2 stops ,"2,283 SAR ",22-03-2022
United Airlines,NYC,PAR,16h 53m ,2 stops ,"2,283 SAR ",22-03-2022
United Airlines,NYC,PAR,16h 56m ,2 stops ,"2,283 SAR ",22-03-2022
United Airlines,NYC,PAR,16h 45m ,2 stops ,"2,315 SAR ",22-03-2022
United Airlines,NYC,PAR,14h 10m ,2 stops ,"2,384 SAR ",22-03-2022
United Airlines,NYC,PAR,14h 22m ,2 stops ,"2,384 SAR ",22-03-2022
United Airlines,NYC,PAR,16h 05m ,2 stops ,"2,384 SAR ",22-03-2022
United Airlines,NYC,PAR,16h 25m ,2 stops ,"2,384 SAR ",22-03-2022
United Airlines,NYC,PAR,16h 37m ,2 stops ,"2,384 SAR ",22-03-2022
United Airlines,NYC,PAR,17h 05m ,2 stops ,"2,384 SAR ",22-03-2022
United Airlines,NYC,PAR,17h 06m ,2 stops ,"2,384 SAR ",22-03-2022
"JetBlue, Icelandair",NYC,PAR,13h 00m ,2 stops ,"3,172 SAR ",22-03-2022
Icelandair,NYC,PAR,13h 55m ,2 stops ,"3,172 SAR ",22-03-2022
"JetBlue, Icelandair",NYC,PAR,14h 00m ,2 stops ,"3,172 SAR ",22-03-2022
Icelandair,NYC,PAR,19h 45m ,2 stops ,"3,172 SAR ",22-03-2022
LOT,NYC,PAR,14h 15m ,1 stop ,"3,916 SAR ",22-03-2022
LOT,NYC,PAR,18h 25m ,1 stop ,"3,916 SAR ",22-03-2022
Air Europa,NYC,PAR,10h 40m ,1 stop ,"5,351 SAR ",22-03-2022
Air Europa,NYC,PAR,13h 05m ,1 stop ,"5,351 SAR ",22-03-2022
Air Europa,NYC,PAR,16h 55m ,1 stop ,"6,639 SAR ",22-03-2022
Air Europa,NYC,PAR,18h 55m ,1 stop ,"6,645 SAR ",22-03-2022
Qatar Airways,NYC,PAR,20h 40m ,1 stop ,"6,772 SAR ",22-03-2022
La Compagnie,NYC,PAR,7h 20m ,nonstop ,"8,600 SAR ",22-03-2022
SAS,NYC,PAR,13h 30m ,2 stops ,"9,372 SAR ",22-03-2022
Aeromexico,NYC,PAR,19h 25m ,2 stops ,"11,358 SAR ",22-03-2022
Aeromexico,NYC,PAR,19h 45m ,2 stops ,"11,358 SAR ",22-03-2022
Aeromexico,NYC,PAR,20h 40m ,2 stops ,"11,358 SAR ",22-03-2022
"United Airlines, British Airways",NYC,PAR,11h 25m ,1 stop ,"12,219 SAR ",22-03-2022
Etihad Airways,NYC,PAR,33h 30m ,1 stop ,"62,112 SAR ",22-03-2022
Lufthansa,NYC,PAR,7h 05m ,nonstop ,"1,353 SAR ",23-03-2022
SAS,NYC,PAR,11h 00m ,1 stop ,"1,315 SAR ",23-03-2022
American Airlines,NYC,PAR,7h 20m ,nonstop ,"1,353 SAR ",23-03-2022
Delta,NYC,PAR,7h 20m ,nonstop ,"1,353 SAR ",23-03-2022
JetBlue,NYC,PAR,7h 20m ,nonstop ,"1,634 SAR ",23-03-2022
Air France,NYC,PAR,9h 15m ,1 stop ,"1,375 SAR ",23-03-2022
American Airlines,NYC,PAR,10h 25m ,1 stop ,"1,405 SAR ",23-03-2022
SWISS,NYC,PAR,10h 40m ,1 stop ,"1,418 SAR ",23-03-2022
"United Airlines, SWISS",NYC,PAR,9h 45m ,1 stop ,"1,423 SAR ",23-03-2022
American Airlines,NYC,PAR,9h 50m ,1 stop ,"1,433 SAR ",23-03-2022
American Airlines,NYC,PAR,10h 05m ,1 stop ,"1,433 SAR ",23-03-2022
American Airlines,NYC,PAR,10h 10m ,1 stop ,"1,433 SAR ",23-03-2022
American Airlines,NYC,PAR,10h 20m ,1 stop ,"1,433 SAR ",23-03-2022
American Airlines,NYC,PAR,10h 30m ,1 stop ,"1,433 SAR ",23-03-2022
American Airlines,NYC,PAR,10h 30m ,1 stop ,"1,433 SAR ",23-03-2022
Delta,NYC,PAR,9h 15m ,1 stop ,"1,370 SAR ",23-03-2022
United Airlines,NYC,PAR,11h 09m ,1 stop ,"1,358 SAR ",23-03-2022
Delta,NYC,PAR,10h 11m ,1 stop ,"1,370 SAR ",23-03-2022
Delta,NYC,PAR,11h 10m ,1 stop ,"1,370 SAR ",23-03-2022
Air Canada,NYC,PAR,10h 05m ,1 stop ,"1,373 SAR ",23-03-2022
Air Canada,NYC,PAR,10h 15m ,1 stop ,"1,373 SAR ",23-03-2022
Air Canada,NYC,PAR,11h 05m ,1 stop ,"1,373 SAR ",23-03-2022
"LEVEL, Vueling",NYC,PAR,13h 25m ,1 stop ,"1,376 SAR ",23-03-2022
TAP AIR PORTUGAL,NYC,PAR,10h 55m ,1 stop ,"1,392 SAR ",23-03-2022
SWISS,NYC,PAR,9h 45m ,1 stop ,"1,393 SAR ",23-03-2022
SWISS,NYC,PAR,10h 40m ,1 stop ,"1,393 SAR ",23-03-2022
American Airlines,NYC,PAR,10h 25m ,1 stop ,"1,405 SAR ",23-03-2022
Iberia,NYC,PAR,10h 25m ,1 stop ,"1,411 SAR ",23-03-2022
"Finnair, Iberia",NYC,PAR,10h 25m ,1 stop ,"1,411 SAR ",23-03-2022
Iberia,NYC,PAR,10h 55m ,1 stop ,"1,411 SAR ",23-03-2022
TAP AIR PORTUGAL,NYC,PAR,10h 55m ,1 stop ,"1,429 SAR ",26-03-2022
Air France,NYC,PAR,7h 10m ,nonstop ,"1,539 SAR ",26-03-2022
Vueling,NYC,PAR,37h 40m ,2 stops ,919 SAR ,26-03-2022
Air France,NYC,PAR,7h 20m ,nonstop ,"1,539 SAR ",26-03-2022
Air France,NYC,PAR,7h 20m ,nonstop ,"1,539 SAR ",26-03-2022
Air France,NYC,PAR,7h 20m ,nonstop ,"1,539 SAR ",26-03-2022
Air France,NYC,PAR,7h 20m ,nonstop ,"1,539 SAR ",26-03-2022
American Airlines,NYC,PAR,7h 20m ,nonstop ,"1,541 SAR ",26-03-2022
Delta,NYC,PAR,7h 30m ,nonstop ,"1,541 SAR ",26-03-2022
Delta,NYC,PAR,7h 30m ,nonstop ,"1,541 SAR ",26-03-2022
JetBlue,NYC,PAR,7h 20m ,nonstop ,"1,821 SAR ",26-03-2022
Lufthansa,NYC,PAR,7h 05m ,nonstop ,"1,870 SAR ",26-03-2022
United Airlines,NYC,PAR,7h 05m ,nonstop ,"1,876 SAR ",26-03-2022
Vueling,NYC,PAR,17h 10m ,1 stop ,"1,062 SAR ",26-03-2022
Vueling,NYC,PAR,15h 50m ,1 stop ,"1,064 SAR ",26-03-2022
Vueling,NYC,PAR,13h 25m ,1 stop ,"1,140 SAR ",26-03-2022
SAS,NYC,PAR,11h 00m ,1 stop ,"1,315 SAR ",26-03-2022
French Bee,NYC,PAR,7h 25m ,nonstop ,895 SAR ,27-03-2022
Air France,NYC,PAR,7h 25m ,nonstop ,"1,350 SAR ",27-03-2022
Lufthansa,NYC,PAR,7h 05m ,nonstop ,"1,353 SAR ",27-03-2022
American Airlines,NYC,PAR,7h 10m ,nonstop ,"1,353 SAR ",27-03-2022
Delta,NYC,PAR,7h 40m ,nonstop ,"1,353 SAR ",27-03-2022
JetBlue,NYC,PAR,7h 10m ,nonstop ,"1,634 SAR ",27-03-2022
SAS,NYC,PAR,10h 45m ,1 stop ,"1,315 SAR ",27-03-2022
Air France,NYC,PAR,10h 16m ,1 stop ,"1,375 SAR ",27-03-2022
American Airlines,NYC,PAR,11h 00m ,1 stop ,"1,405 SAR ",27-03-2022
SWISS,NYC,PAR,10h 45m ,1 stop ,"1,418 SAR ",27-03-2022
American Airlines,NYC,PAR,9h 25m ,1 stop ,"1,433 SAR ",27-03-2022
American Airlines,NYC,PAR,9h 30m ,1 stop ,"1,433 SAR ",27-03-2022
American Airlines,NYC,PAR,9h 40m ,1 stop ,"1,433 SAR ",27-03-2022
American Airlines,NYC,PAR,9h 45m ,1 stop ,"1,433 SAR ",27-03-2022
American Airlines,NYC,PAR,9h 50m ,1 stop ,"1,433 SAR ",27-03-2022
American Airlines,NYC,PAR,9h 50m ,1 stop ,"1,433 SAR ",27-03-2022
American Airlines,NYC,PAR,10h 15m ,1 stop ,"1,433 SAR ",27-03-2022
American Airlines,NYC,PAR,10h 25m ,1 stop ,"1,433 SAR ",27-03-2022
American Airlines,NYC,PAR,11h 05m ,1 stop ,"1,433 SAR ",27-03-2022
KLM,NYC,PAR,9h 40m ,1 stop ,"1,448 SAR ",27-03-2022
Aer Lingus,NYC,PAR,9h 35m ,1 stop ,"2,595 SAR ",27-03-2022
Air Senegal,NYC,PAR,26h 45m ,1 stop ,"1,732 SAR ",27-03-2022
American Airlines,NYC,PAR,9h 50m ,1 stop ,"1,433 SAR ",27-03-2022
American Airlines,NYC,PAR,10h 15m ,1 stop ,"1,433 SAR ",27-03-2022
American Airlines,NYC,PAR,10h 25m ,1 stop ,"1,433 SAR ",27-03-2022
American Airlines,NYC,PAR,11h 05m ,1 stop ,"1,433 SAR ",27-03-2022
KLM,NYC,PAR,9h 40m ,1 stop ,"1,448 SAR ",27-03-2022
Aer Lingus,NYC,PAR,9h 35m ,1 stop ,"2,595 SAR ",27-03-2022
Air Senegal,NYC,PAR,26h 45m ,1 stop ,"1,732 SAR ",27-03-2022
Vueling,NYC,PAR,13h 45m ,1 stop ,820 SAR ,27-03-2022
Air Europa,NYC,PAR,15h 10m ,1 stop ,"1,129 SAR ",27-03-2022
